0.994720, 0.676412
0.500900, 0.672170
0.963805, 0.953398
0.048860, 0.096469
0.870998, 0.537187
0.844325, 0.680990
0.370983, 0.778588
0.390057, 0.751671
0.482376, 0.132115
0.291574, 0.084353
0.600879, 0.741295
0.626820, 0.420454
0.077029, 0.330180
0.395886, 0.742393
0.514878, 0.933042
0.457411, 0.090091
0.447096, 0.493149
0.857051, 0.200110
0.543870, 0.861904
0.955229, 0.747490
0.010804, 0.229530
0.259682, 0.473128
0.332774, 0.518967
0.369518, 0.976806
0.019593, 0.773461
0.936705, 0.457411
0.510025, 0.069826
0.051302, 0.182073
0.890011, 0.988525
0.957335, 0.964599
0.581988, 0.170904
0.504013, 0.435102
0.660787, 0.996735
0.240608, 0.382122
0.952818, 0.910886
0.559313, 0.947874
0.574877, 0.432508
0.793634, 0.958495
0.068545, 0.376965
0.677908, 0.170232
0.786523, 0.321451
0.074648, 0.713126
0.687063, 0.846614
0.375347, 0.512680
0.193213, 0.584338
0.481643, 0.971923
0.272317, 0.603656
0.772729, 0.693930
0.392834, 0.165868
0.965331, 0.527055
0.514023, 0.379833
0.272500, 0.713492
0.765496, 0.788934
0.767632, 0.422407
0.972076, 0.421125
0.359386, 0.449507
0.680807, 0.333018
0.284829, 0.363506
0.846156, 0.179235
0.525895, 0.881314
0.829707, 0.838588
0.056001, 0.752861
0.870296, 0.627979
0.323313, 0.937071
0.681570, 0.135624
0.876156, 0.349956
0.332286, 0.204596
0.537461, 0.966430
0.066347, 0.097842
0.034455, 0.556566
0.218390, 0.376324
0.489395, 0.838252
0.881436, 0.521287
0.677847, 0.326762
0.482620, 0.831690
0.461226, 0.663198
0.923673, 0.628498
0.298868, 0.702231
0.441542, 0.296854
0.246895, 0.141362
0.846614, 0.197241
0.349284, 0.972228
0.293619, 0.977233
0.828059, 0.535081
0.242347, 0.314585
0.978271, 0.458876
0.763817, 0.623676
0.174596, 0.266396
0.848598, 0.755638
0.895535, 0.927396
0.873104, 0.224036
0.170812, 0.139775
0.880703, 0.987487
0.359874, 0.621021
0.833033, 0.319498
0.665761, 0.189886
0.488754, 0.798242
0.292245, 0.921354
0.065188, 0.945982
0.649373, 0.154088
0.339579, 0.550737
0.514206, 0.633473
0.345897, 0.200507
0.553026, 0.570147
0.323740, 0.061647
0.110935, 0.896054
0.075411, 0.432783
0.675466, 0.498886
0.387524, 0.105228
0.919919, 0.716514
0.672903, 0.061403
0.733482, 0.871975
0.490097, 0.542314
0.143742, 0.131230
0.095553, 0.015351
0.537797, 0.464278
0.685507, 0.074099
0.088839, 0.990753
0.483413, 0.800470
0.793786, 0.491897
0.329600, 0.621296
0.028474, 0.369701
0.928770, 0.190558
0.027100, 0.834468
0.412183, 0.327738
0.191107, 0.602222
0.370617, 0.544328
0.634877, 0.883084
0.013947, 0.189520
0.873745, 0.941984
0.614429, 0.746269
0.061007, 0.012787
0.888730, 0.308786
0.680013, 0.847377
0.476455, 0.773339
0.097293, 0.680349
0.170110, 0.772668
0.883724, 0.891598
0.053377, 0.886319
0.309061, 0.146764
0.203894, 0.157170
0.916990, 0.297952
0.116794, 0.446211
0.585986, 0.825129
0.504959, 0.656148
0.983428, 0.099887
0.632771, 0.355632
0.817835, 0.252998
0.839137, 0.835108
0.796686, 0.926237
0.406293, 0.125248
0.695334, 0.690451
0.430494, 0.010132
0.443495, 0.411176
0.850978, 0.565172
0.635823, 0.342296
0.293252, 0.251961
0.372051, 0.229713
0.883419, 0.101260
0.834162, 0.206061
0.688864, 0.014649
0.505325, 0.757591
0.942808, 0.716819
0.438429, 0.544542
0.707877, 0.389569
0.479202, 0.356456
0.135472, 0.518601
0.850764, 0.983367
0.977203, 0.984405
0.005921, 0.284158
0.504349, 0.928556
0.153081, 0.233772
0.492019, 0.426862
0.362346, 0.229774
0.423597, 0.500046
0.657918, 0.440291
0.572771, 0.493820
0.003082, 0.473861
0.118046, 0.359325
0.584155, 0.153203
0.947356, 0.865078
0.299020, 0.673482
0.307810, 0.271950
0.857814, 0.926511
0.957945, 0.502243
0.400342, 0.272500
0.977691, 0.334147
0.037873, 0.540208
0.893155, 0.652760
0.224952, 0.536699
0.271828, 0.289193
0.367107, 0.848323
0.445051, 0.478683
0.571795, 0.213843
0.513260, 0.468978
0.947630, 0.251228
0.291177, 0.310678
0.358989, 0.818964
0.348308, 0.360179
0.041902, 0.793603
0.801630, 0.526902
0.987335, 0.544450
0.016236, 0.795862
0.498520, 0.886868
0.870937, 0.056856
0.828303, 0.795221
0.743736, 0.771752
0.302774, 0.656941
0.875240, 0.510453
0.837580, 0.348827
0.264382, 0.887783
0.252724, 0.916898
0.754295, 0.931669
0.293130, 0.140751
0.463332, 0.414350
0.759758, 0.764550
0.218513, 0.177679
0.658773, 0.674429
0.146733, 0.983856
0.774438, 0.805200
0.080874, 0.922666
0.572039, 0.056337
0.936277, 0.906919
0.837275, 0.999268
0.714194, 0.286660
0.957915, 0.656484
0.288675, 0.114048
0.254616, 0.134831
0.632832, 0.089633
0.266732, 0.393078
0.640431, 0.721854
0.399274, 0.925535
0.200018, 0.730277
0.837703, 0.643147
0.676962, 0.224494
0.136357, 0.732994
0.459792, 0.689779
0.387097, 0.777429
0.727561, 0.310160
0.374126, 0.914548
0.093936, 0.661092
0.621540, 0.320536
0.284616, 0.302316
0.739647, 0.795953
0.504135, 0.302438
0.976287, 0.736290
0.648335, 0.226264
0.379650, 0.268990
0.018891, 0.616504
0.478530, 0.837611
0.696066, 0.500565
0.886380, 0.014161
0.225684, 0.954253
0.735618, 0.821924
0.777093, 0.253212
0.348155, 0.348338
0.427900, 0.643696
0.048433, 0.931181
0.731986, 0.263375
0.525437, 0.697317
0.226875, 0.244087
0.649617, 0.737022
0.037111, 0.527482
0.151341, 0.693625
0.229041, 0.424574
0.066774, 0.050966
0.074374, 0.450880
0.357646, 0.899075
0.877804, 0.468184
0.611011, 0.459609
0.525498, 0.664083
0.225410, 0.152501
0.410566, 0.400800
0.989837, 0.484664
0.891690, 0.464248
0.460860, 0.542344
0.941008, 0.744957
0.045717, 0.368175
0.138096, 0.881588
0.196020, 0.004303
0.665731, 0.898831
0.619404, 0.482742
0.463546, 0.370647
0.914762, 0.544145
0.196661, 0.140080
0.537919, 0.366558
0.194708, 0.126988
0.503281, 0.085055
0.017823, 0.254860
0.728141, 0.383618
0.805994, 0.028260
0.426069, 0.940641
0.067537, 0.791589
0.454939, 0.008942
0.063845, 0.200873
0.026643, 0.912320
0.445357, 0.939909
0.684408, 0.738639
0.296365, 0.211280
0.953429, 0.012085
0.244026, 0.034639
0.572283, 0.625019
0.787927, 0.882382
0.710227, 0.810327
0.506760, 0.684683
0.077151, 0.436903
0.298410, 0.734947
0.332408, 0.408032
0.309000, 0.526811
0.698752, 0.444716
0.708121, 0.054048
0.187414, 0.034974
0.965667, 0.604694
0.341136, 0.830561
0.787042, 0.580462
0.900632, 0.271981
0.362957, 0.372814
0.301218, 0.723502
0.089480, 0.827021
0.406140, 0.898831
0.415662, 0.325236
0.381817, 0.859584
0.973663, 0.020051
0.122532, 0.366710
0.648976, 0.249702
0.129917, 0.867122
0.745964, 0.665914
0.253731, 0.896054
0.905576, 0.106326
0.200232, 0.176794
0.930876, 0.742088
0.214637, 0.199042
0.177648, 0.531755
0.843196, 0.556780
0.665181, 0.513871
0.182043, 0.827418
0.564135, 0.967833
0.518326, 0.272958
0.217689, 0.975707
0.770348, 0.144993
0.352306, 0.415571
0.632588, 0.874081
0.633717, 0.917570
0.832331, 0.925413
0.225257, 0.814234
0.403546, 0.601764
0.504471, 0.616291
0.384960, 0.574725
0.593707, 0.044954
0.847835, 0.425916
0.861904, 0.152135
0.660268, 0.979125
0.052980, 0.559893
0.894192, 0.704703
0.197821, 0.350108
0.280892, 0.977538
0.965239, 0.636006
0.621906, 0.469710
0.608875, 0.346355
0.561083, 0.459273
0.166265, 0.253945
0.624134, 0.336192
0.065706, 0.779534
0.932371, 0.086795
0.797845, 0.602100
0.496017, 0.038148
0.807764, 0.607349
0.494369, 0.643269
0.264321, 0.205267
0.448073, 0.588580
0.862514, 0.547868
0.690603, 0.005158
0.315073, 0.678823
0.044496, 0.064425
0.690298, 0.145878
0.109226, 0.740074
0.251289, 0.107425
0.066347, 0.017029
0.953764, 0.464461
0.408795, 0.329264
0.258065, 0.049104
0.499954, 0.507065
0.412214, 0.401196
0.369182, 0.015381
0.861476, 0.163915
0.650044, 0.764702
0.941435, 0.629719
0.067110, 0.275002
0.510514, 0.468093
0.378124, 0.474929
0.677999, 0.166051
0.177190, 0.916501
0.284219, 0.212836
0.465835, 0.687521
0.288858, 0.560015
0.397565, 0.802393
0.723685, 0.388195
0.103000, 0.352336
0.365947, 0.711692
0.000732, 0.197302
0.788995, 0.852138
0.501205, 0.479415
0.945647, 0.312754
0.509262, 0.740501
0.941435, 0.084140
0.631794, 0.924070
0.153264, 0.912931
0.496689, 0.043428
0.350291, 0.564470
0.089328, 0.797113
0.972716, 0.611347
0.513169, 0.912626
0.225166, 0.777856
0.079867, 0.500107
0.140873, 0.373028
0.136357, 0.197058
0.272713, 0.842372
0.534104, 0.385296
0.167333, 0.970244
0.147221, 0.261147
0.278939, 0.763543
0.345805, 0.040956
0.478652, 0.548845
0.830622, 0.082095
0.815973, 0.313028
0.735069, 0.201483
0.688131, 0.819849
0.401318, 0.972716
0.074313, 0.532701
0.736442, 0.282540
0.990234, 0.875698
0.554674, 0.929014
0.819788, 0.863460
0.812464, 0.541185
0.680044, 0.631672
0.142338, 0.602924
0.475478, 0.899106
0.591723, 0.861080
0.797998, 0.892453
0.973205, 0.899930
0.328959, 0.765404
0.732292, 0.162664
0.899289, 0.043184
0.739067, 0.201636
0.864162, 0.123753
0.909879, 0.438246
0.948332, 0.366405
0.065371, 0.213630
0.218421, 0.800348
0.931211, 0.412152
0.338450, 0.982940
0.687246, 0.437880
0.764672, 0.039918
0.972289, 0.826044
0.036287, 0.418531
0.749870, 0.270577
0.818201, 0.384655
0.941649, 0.348796
0.851466, 0.795373
0.234596, 0.724723
0.468917, 0.178167
0.968596, 0.111942
0.830927, 0.648183
0.509659, 0.777795
0.538285, 0.694357
0.016572, 0.869594
0.778588, 0.366008
0.005799, 0.344432
0.661397, 0.891293
0.621540, 0.783746
0.899899, 0.258278
0.017273, 0.874020
0.493881, 0.790246
0.754936, 0.834407
0.571337, 0.246406
0.627491, 0.573382
0.044130, 0.479385
0.812220, 0.854701
0.234870, 0.180212
0.759758, 0.254524
0.130192, 0.742943
0.726096, 0.191015
0.417646, 0.779199
0.353191, 0.807154
0.961821, 0.314798
0.204749, 0.988372
0.876308, 0.198981
0.663442, 0.296365
0.847530, 0.757775
0.095248, 0.100162
0.866726, 0.222846
0.688437, 0.685415
0.026582, 0.967162
0.871670, 0.623768
0.538438, 0.078005
0.719230, 0.183142
0.626209, 0.299875
0.248390, 0.060335
0.454146, 0.877041
0.015717, 0.216926
0.743339, 0.328288
0.918516, 0.100253
0.234321, 0.684286
0.607471, 0.030122
0.651784, 0.219123
0.417035, 0.033021
0.326762, 0.207312
0.219459, 0.904752
0.134312, 0.737358
0.109134, 0.782647
0.900967, 0.113254
0.322916, 0.009186
0.939695, 0.875179
0.303476, 0.567614
0.867824, 0.970336
0.311045, 0.870937
0.364544, 0.105777
0.490555, 0.186102
0.024049, 0.814020
0.799860, 0.473952
0.960601, 0.262429
0.705802, 0.926267
0.321818, 0.338694
0.053835, 0.981689
0.366527, 0.042238
0.017975, 0.101169
0.263161, 0.714011
0.536912, 0.084506
0.265175, 0.135105
0.142613, 0.209143
0.419630, 0.026093
0.588092, 0.972442
0.465377, 0.977660
0.179907, 0.718802
0.076724, 0.344279
0.222236, 0.932768
0.109195, 0.132115
0.478378, 0.479263
0.003479, 0.412183
0.056032, 0.572710
0.003784, 0.290231
0.622944, 0.755333
0.346965, 0.964415
0.358470, 0.667135
0.078524, 0.902188
0.548204, 0.887570
0.651875, 0.667653
0.226905, 0.631123
0.967009, 0.430433
0.776879, 0.577502
0.004913, 0.687429
0.887631, 0.617756
0.714072, 0.228767
0.782922, 0.797815
0.304605, 0.879208
0.121799, 0.240516
0.607837, 0.046022
0.479812, 0.327403
0.655538, 0.604968
0.816218, 0.921354
0.136784, 0.155126
0.834010, 0.911710
0.887967, 0.174535
0.638905, 0.862880
0.071749, 0.106967
0.603015, 0.047578
0.202460, 0.912076
0.840175, 0.646321
0.672872, 0.109287
0.198737, 0.393811
0.939360, 0.847407
0.178198, 0.454176
0.021699, 0.030549
0.675863, 0.805933
0.473281, 0.032380
0.969909, 0.917753
0.478347, 0.028993
0.844996, 0.996643
0.232643, 0.482528
0.266701, 0.589740
0.263283, 0.806360
0.511032, 0.820734
0.844356, 0.743065
0.155278, 0.042207
0.164525, 0.486801
0.836451, 0.185492
0.403027, 0.080660
0.183386, 0.588916
0.369671, 0.121067
0.829432, 0.585681
0.865902, 0.299722
0.910642, 0.633076
0.422742, 0.815058
0.957396, 0.263680
0.571978, 0.183660
0.584185, 0.640156
0.306528, 0.483840
0.885067, 0.994842
0.886929, 0.561510
0.939726, 0.735313
0.649342, 0.230720
0.337840, 0.497330
0.972289, 0.999268
0.126957, 0.926176
0.057192, 0.350963
0.090152, 0.467666
0.680288, 0.116123
0.760735, 0.950499
0.570818, 0.960753
0.078616, 0.240486
0.573138, 0.526261
0.096500, 0.748711
0.247597, 0.251045
0.640278, 0.074007
0.067660, 0.404767
0.331339, 0.561815
0.868709, 0.366680
0.876125, 0.060030
0.704947, 0.679495
0.029572, 0.653737
0.771142, 0.909970
0.139042, 0.659169
0.544633, 0.847133
0.673727, 0.659200
0.804651, 0.069857
0.647450, 0.860866
0.684591, 0.414808
0.339976, 0.556291
0.413862, 0.375805
0.223304, 0.968719
0.905484, 0.966460
0.499405, 0.264138
0.845332, 0.076510
0.155492, 0.010559
0.440168, 0.854091
0.943358, 0.865596
0.479446, 0.143986
0.188147, 0.773705
0.868374, 0.514420
0.834437, 0.454817
0.287545, 0.902493
0.633839, 0.464858
0.136113, 0.410169
0.882290, 0.610004
0.414014, 0.282174
0.611896, 0.995575
0.700339, 0.596362
0.644307, 0.491012
0.883206, 0.698416
0.411695, 0.892178
0.798273, 0.911954
0.951445, 0.561998
0.431410, 0.555284
0.980987, 0.831080
0.842158, 0.796014
0.458937, 0.939146
0.464125, 0.374737
0.539018, 0.798883
0.938719, 0.729331
0.322275, 0.363201
0.137913, 0.550493
0.315043, 0.877468
0.533525, 0.300638
0.997772, 0.797296
0.567461, 0.726737
0.411481, 0.654256
0.180853, 0.898251
0.168340, 0.649434
0.157537, 0.802240
0.792077, 0.257271
0.437941, 0.026093
0.794580, 0.620197
0.060213, 0.559252
0.395428, 0.015442
0.884548, 0.245582
0.290078, 0.175542
0.756737, 0.917295
0.373089, 0.743553
0.267647, 0.741661
0.822687, 0.644215
0.764611, 0.812098
0.452956, 0.652547
0.770837, 0.514359
0.739921, 0.940641
0.469619, 0.699606
0.427442, 0.884610
0.408856, 0.195166
0.119846, 0.912351
0.082858, 0.684744
0.766839, 0.673452
0.547166, 0.488510
0.447096, 0.312845
0.722831, 0.275399
0.357555, 0.129246
0.546495, 0.237983
0.413282, 0.399213
0.622333, 0.761437
0.365490, 0.649007
0.532304, 0.117985
0.843043, 0.154576
0.460646, 0.218268
0.224189, 0.951598
0.289346, 0.949980
0.744652, 0.136082
0.820429, 0.136174
0.748161, 0.737938
0.281289, 0.643880
0.485946, 0.947325
0.769890, 0.673971
0.371197, 0.976196
0.795099, 0.764519
0.095004, 0.335917
0.569628, 0.537828
0.509690, 0.811884
0.210578, 0.723075
0.686026, 0.916593
0.504898, 0.485488
0.050722, 0.102969
0.395123, 0.593463
0.009949, 0.518296
0.842494, 0.454878
0.965667, 0.580279
0.222907, 0.553697
0.130467, 0.157201
0.912748, 0.318186
0.048067, 0.632313
0.219733, 0.952300
0.224525, 0.634327
0.316630, 0.260689
0.777367, 0.715598
0.332347, 0.999756
0.508377, 0.758080
0.257881, 0.784692
0.306742, 0.389813
